name,ID,age,birth_zoo,birthdate,child_as_father,child_as_mother,cur_zoo,dead_cause,deaddate,father,gender,image,mother,move_date1,move_date2,move_date3,move_zoo1,move_zoo2,move_zoo3,reading
輪輪,578,38,中国,1987年6月14日,,"将太 (https://www.notion.so/15942aa6316c8093bf59f5a63d778814?pvs=21), 育育 (https://www.notion.so/16542aa6316c80708df5fbe03f6c9ae0?pvs=21), 寧寧_到津 (https://www.notion.so/_-13242aa6316c808eaaeac08159be79f6?pvs=21), 丸々 (https://www.notion.so/16642aa6316c80b78451d7db06be49da?pvs=21), 天天_到津 (https://www.notion.so/_-18042aa6316c80cbaf5aefbbf426b9d1?pvs=21), リンリン_到津 (https://www.notion.so/_-1ae42aa6316c8043a93dc2cc000c5ee9?pvs=21), 宗平 (https://www.notion.so/1b042aa6316c80b2a0c1df7fd407d15e?pvs=21)",到津の森公園,,2008年11月21日,,メス,"https://www.itozu-zoo.jp/20th/members/images/20221228130032-712d46d393a35abfa5cf0c02553a39aa669b54ef.jpg, https://pds.exblog.jp/pds/1/200811/22/06/d0072106_9242040.jpg, https://www.itozu-zoo.jp/blogs/fix_photo/501173488.jpg",,1987年6月14日,,,到津の森公園,,,リンリン
育育,579,34,到津の森公園,1991年7月18日,,,到津の森公園,,2009年3月16日,大州 (https://www.notion.so/16542aa6316c80ec84b6fcd173afc871?pvs=21),メス,"https://www.itozu-zoo.jp/20th/members/images/20221228125915-bfb24afaef0116b326812686f7629014a3d121f4.jpg, https://pds.exblog.jp/pds/1/200903/19/06/d0072106_2132390.jpg",輪輪 (https://www.notion.so/16542aa6316c809f9c43dfe9c6c91eb5?pvs=21),,,,,,,スクスク
幸,580,30,安佐動物公園,1995年7月14日,,,福岡市動物園,,2014年1月19日,友友_安佐_中国 (https://www.notion.so/_-_-14342aa6316c80a6bdefd9190264cae3?pvs=21),メス,"https://blogimg.goo.ne.jp/user_image/40/30/364d7e749c63f87186e2f893d3d1c93e.jpg, https://popncall.com/jp/photos/fukuoka/img/fukuoka_1999_0429_03.jpg",愛愛_安佐 (https://www.notion.so/_-13442aa6316c80f493fad426e15e55af?pvs=21),1997年1月1日,,,福岡市動物園,,,サチ
丸々,581,30,到津の森公園,1995年7月2日,,,福岡市動物園,,2009年4月4日,大州 (https://www.notion.so/16542aa6316c80ec84b6fcd173afc871?pvs=21),オス,"https://pds.exblog.jp/pds/1/200607/02/06/d0072106_1516126.jpg, https://pds.exblog.jp/pds/1/200607/02/06/d0072106_15154070.jpg",輪輪 (https://www.notion.so/16542aa6316c809f9c43dfe9c6c91eb5?pvs=21),1999年11月4日,,,福岡市動物園,,,コロコロ
龍龍_アドベン,582,31,徳山動物園,1994年6月24日,"風_アドベン (https://www.notion.so/_-15942aa6316c803fa5dffcfa0261a517?pvs=21), カイ_アドベン (https://www.notion.so/_-1ab42aa6316c806593b8df9d7d24fa84?pvs=21), ライ_アドベン (https://www.notion.so/_-1ab42aa6316c80909b26d996de27b3e1?pvs=21), 天_アドベン (https://www.notion.so/_-1ab42aa6316c80beb901ec0f8f8133a7?pvs=21), セイ_アドベン (https://www.notion.so/_-1ab42aa6316c80dba3afd09afa20ff3c?pvs=21)",,アドベンチャーワールド,,2011年9月6日,トム (https://www.notion.so/18042aa6316c804f9ce6cf3ec083ff86?pvs=21),オス,"https://pds.exblog.jp/pds/1/200901/20/06/d0072106_163892.jpg, https://pds.exblog.jp/pds/1/200901/20/06/d0072106_16404180.jpg, https://pds.exblog.jp/pds/1/200901/20/06/d0072106_16405463.jpg",チィチィ_徳山 (https://www.notion.so/_-18442aa6316c80c9a3a2f92cddb2175f?pvs=21),1995年7月12日,,,アドベンチャーワールド,,,ロンロン
鈴_アドベン,583,31,アドベンチャーワールド,1994年7月9日,,"風_アドベン (https://www.notion.so/_-15942aa6316c803fa5dffcfa0261a517?pvs=21), カイ_アドベン (https://www.notion.so/_-1ab42aa6316c806593b8df9d7d24fa84?pvs=21), ライ_アドベン (https://www.notion.so/_-1ab42aa6316c80909b26d996de27b3e1?pvs=21), 天_アドベン (https://www.notion.so/_-1ab42aa6316c80beb901ec0f8f8133a7?pvs=21), セイ_アドベン (https://www.notion.so/_-1ab42aa6316c80dba3afd09afa20ff3c?pvs=21)",アドベンチャーワールド,,2014年5月14日,山東 (https://www.notion.so/22942aa6316c804c82a6e820c3157552?pvs=21),メス,"https://pds.exblog.jp/pds/1/200901/20/06/d0072106_1642285.jpg, https://pds.exblog.jp/pds/1/200901/20/06/d0072106_16424568.jpg, https://pds.exblog.jp/pds/1/200901/20/06/d0072106_16425511.jpg",平平_アドベン (https://www.notion.so/_-22942aa6316c80d692cad5be805ca11a?pvs=21),,,,,,,リン
ルールー,584,3,徳山動物園,2022年6月17日,,,徳山動物園,,,福福 (https://www.notion.so/13342aa6316c803c83d2f07102ee42bc?pvs=21),オス,https://www.codaworry.com/images/submitted/YNGAzmyADQA.jpg,ルナ_石川 (https://www.notion.so/_-13d42aa6316c809fbe8ff62a7510513f?pvs=21),,,,,,,
耀,585,8,秋吉台サファリランド,2017年7月14日,,,秋吉台サファリランド,,,優希 (https://www.notion.so/11f42aa6316c8090b9d2e43d0921e88e?pvs=21),オス,https://www.codaworry.com/images/submitted/YO4BffTADQA.jpg,風香 (https://www.notion.so/16842aa6316c802799aaf48884a2ef12?pvs=21),,,,,,,ヨウ
風香,586,14,秋吉台サファリランド,2011年6月23日,,"耀 (https://www.notion.so/16842aa6316c8063975eca64d0cf5a35?pvs=21), 輝 (https://www.notion.so/16842aa6316c803e8c01dbb0859cf3c3?pvs=21), 優香 (https://www.notion.so/16842aa6316c80acb2e6e878cb5adc8c?pvs=21)",秋吉台サファリランド,,,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),メス,"https://www.codaworry.com/images/submitted/V5sOJcoADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581902.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581904.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581910.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/29/79/650x_26297971.jpg?updated_at=1346170340",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),,,,,,,フウカ
野乃香,587,14,秋吉台サファリランド,2011年6月23日,,,秋吉台サファリランド,,,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),メス,"https://www.codaworry.com/images/submitted/V6UXB_cADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/18/650x_47581889.jpg?updated_at=1487928822",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),,,,,,,ノノカ
輝,588,8,秋吉台サファリランド,2017年7月14日,,,秋吉台サファリランド,,,優希 (https://www.notion.so/11f42aa6316c8090b9d2e43d0921e88e?pvs=21),オス,https://www.codaworry.com/images/submitted/WwDZPHuADQA.jpg,風香 (https://www.notion.so/16842aa6316c802799aaf48884a2ef12?pvs=21),,,,,,,ヒカル
優香,589,9,秋吉台サファリランド,2016年7月14日,,,秋吉台サファリランド,,,優希 (https://www.notion.so/11f42aa6316c8090b9d2e43d0921e88e?pvs=21),メス,"https://www.codaworry.com/images/submitted/WLN0L9ZADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581908.jpg?updated_at=1487926806, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581952.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581953.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581959.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581966.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581967.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581968.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/19/650x_47581970.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/20/650x_47582028.jpg?updated_at=1487926682",風香 (https://www.notion.so/16842aa6316c802799aaf48884a2ef12?pvs=21),,,,,,,ユウカ
いちは,590,11,秋吉台サファリランド,2014年8月18日,,,チリ,,,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),メス,"https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/18/650x_47581887.jpg?updated_at=1487926682, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/47/58/18/650x_47581890.jpg?updated_at=1487926682",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),2020年3月9日,,,チリ,,,
とうや,591,11,秋吉台サファリランド,2014年8月18日,,,韓国,,,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),オス,https://www.codaworry.com/images/submitted/WXIm1OVADQA.jpg,ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),2016年3月31日,,,韓国,,,
コタ,592,13,秋吉台サファリランド,2012年8月2日,,,富士サファリパーク,,,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),オス,"https://pds.exblog.jp/pds/1/202208/21/02/a0306502_22054787.jpg, https://pds.exblog.jp/pds/1/202208/21/02/a0306502_22060003.jpg, https://pds.exblog.jp/pds/1/202208/21/02/a0306502_22055943.jpg, https://pds.exblog.jp/pds/1/202301/08/02/a0306502_22223979.jpg, https://pds.exblog.jp/pds/1/201302/02/06/d0072106_2171375.jpg, http://shinshin.cocolog-nifty.com/redpanda/images/2015/01/25/dsc_079321.jpg, https://www.codaworry.com/images/submitted/X5LagglADQA.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898541.jpg?updated_at=1389873770, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898556.jpg?updated_at=1389873819, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898558.jpg?updated_at=1389873908, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/85/650x_31898569.jpg?updated_at=1389880695, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/31/89/87/650x_31898791.jpg?updated_at=1389881450",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),2015年1月15日,2019年11月19日,,フェニックス自然動物園,富士サファリパーク,,
リナ,593,13,秋吉台サファリランド,2012年8月2日,,タンゴ (https://www.notion.so/1ec42aa6316c80ed8512fe0c39cc618d?pvs=21),カナダ,,2016年5月22日,航航 (https://www.notion.so/14042aa6316c80f897b7d151bd3ca33c?pvs=21),メス,"https://pds.exblog.jp/pds/1/201302/02/06/d0072106_2192011.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/43/46/77/650x_43467790.jpg?updated_at=1466522159, https://www.codaworry.com/images/submitted/V7AQAHoADQA.jpg, https://pds.exblog.jp/pds/1/201302/02/06/d0072106_2110323.jpg",ルナ_とべ (https://www.notion.so/_-13642aa6316c80bcbcf6f48952bd2161?pvs=21),2014年7月18日,2015年1月13日,,日本平動物園,カナダ,,
リク_秋吉台,594,26,秋吉台サファリランド,1999年7月20日,,,八木山動物公園,,2015年10月12日,宝宝 (https://www.notion.so/15042aa6316c8061ae80ee388e8d0f62?pvs=21),オス,"https://pds.exblog.jp/pds/1/201501/23/02/a0306502_22595988.jpg, https://livedoor.blogimg.jp/maiaitsuki/imgs/c/7/c72df90b-s.jpg, https://livedoor.blogimg.jp/maiaitsuki/imgs/9/f/9f20e2b6-s.jpg",香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21),2012年12月21日,,,八木山動物公園,,,
アーヤ,595,27,秋吉台サファリランド,1998年7月3日,,,日本平動物園,,2016年9月21日,宝宝 (https://www.notion.so/15042aa6316c8061ae80ee388e8d0f62?pvs=21),メス,"https://pds.exblog.jp/pds/1/201312/10/02/a0306502_22213825.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_11232157.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_11163511.jpg, https://pds.exblog.jp/pds/1/201403/16/02/a0306502_21143186.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/29/78/650x_26297879.jpg?updated_at=1346209229, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/26/29/78/650x_26297826.jpg?updated_at=1346147502, https://pds.exblog.jp/pds/1/201301/03/06/d0072106_21313014.jpg",香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21),2012年12月12日,,,日本平動物園,,,
アーニャ,596,27,秋吉台サファリランド,1998年7月3日,,,日本平動物園,,2016年6月4日,宝宝 (https://www.notion.so/15042aa6316c8061ae80ee388e8d0f62?pvs=21),メス,"https://pds.exblog.jp/pds/1/201606/11/06/d0072106_10521912.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_10574364.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_10593466.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_11163511.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_1172097.jpg, https://pds.exblog.jp/pds/1/201606/11/06/d0072106_1121073.jpg, https://pds.exblog.jp/pds/1/201312/10/02/a0306502_22214912.jpg, https://livedoor.blogimg.jp/redpandalabo/imgs/e/e/ee456928-s.jpg, https://pds.exblog.jp/pds/1/201403/16/02/a0306502_21153934.jpg, https://pds.exblog.jp/pds/1/201109/04/33/b0210233_23115474.jpg, https://pds.exblog.jp/pds/1/202101/26/09/e0400609_21024279.jpg",香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21),2012年12月12日,,,日本平動物園,,,
のん,597,29,秋吉台サファリランド,1996年7月5日,,,秋吉台サファリランド,,2014年10月21日,宝宝 (https://www.notion.so/15042aa6316c8061ae80ee388e8d0f62?pvs=21),メス,"http://shinshin.cocolog-nifty.com/redpanda/images/2012/11/11/dsc_034121_2.jpg, https://pds.exblog.jp/pds/1/201302/02/06/d0072106_21151574.jpg",香 (https://www.notion.so/13e42aa6316c8036b702cc2223a0814d?pvs=21),,,,,,,
宝宝_徳山,598,34,徳山動物園,1991年7月14日,,,秋吉台サファリランド,,2012年6月26日,周周_徳山_中国 (https://www.notion.so/_-_-15c42aa6316c804a9375cc43b5a3d330?pvs=21),オス,"https://pds.exblog.jp/pds/1/201207/04/06/d0072106_20371063.jpg, https://pds.exblog.jp/pds/1/201207/04/06/d0072106_20443227.jpg, https://pds.exblog.jp/pds/1/201108/21/58/b0024758_0234917.jpg, https://pds.exblog.jp/pds/1/201002/08/06/d0072106_22181669.jpg",南南 (https://www.notion.so/16842aa6316c80de9ce8f5ef4b5ad505?pvs=21),1993年3月19日,,,秋吉台サファリランド,,,パオパオ
南南,599,39,中国,1986年1月1日,,"宝宝_徳山 (https://www.notion.so/_-16842aa6316c808a9159f10070ee2516?pvs=21), 山山_徳山 (https://www.notion.so/_-13a42aa6316c80cda60ae48c6f9a8d53?pvs=21), 平平 (https://www.notion.so/15e42aa6316c8097bce8d644c03ee318?pvs=21), チャチャ_徳山 (https://www.notion.so/_-14342aa6316c80a990e0d9685fc8a25b?pvs=21), ヤンヤン_徳山 (https://www.notion.so/_-19642aa6316c802fabdfc9008d1cb9f5?pvs=21), 星星 (https://www.notion.so/13542aa6316c8007bb3ee053be6ea457?pvs=21), タンタン_徳山 (https://www.notion.so/_-19642aa6316c803d84f4e147050b9caa?pvs=21)",徳山動物園,,1992年11月1日,,メス,,,1986年1月1日,,,徳山動物園,,,
暑暑,600,31,安佐動物公園,1994年7月22日,,,のいち動物公園,,2004年1月1日,友友_安佐_中国 (https://www.notion.so/_-_-14342aa6316c80a6bdefd9190264cae3?pvs=21),オス,"https://popncall.com/jp/photos/noichi/img/noichi_1999_1009_01.jpg, https://pds.exblog.jp/pds/1/200702/15/06/d0072106_1093647.jpg",愛愛_安佐 (https://www.notion.so/_-13442aa6316c80f493fad426e15e55af?pvs=21),1997年1月1日,,,のいち動物公園,,,ショショ
薫薫,601,32,安佐動物公園,1993年7月17日,,,みさき公園,,2001年4月21日,友友_安佐_中国 (https://www.notion.so/_-_-14342aa6316c80a6bdefd9190264cae3?pvs=21),オス,,愛愛_安佐 (https://www.notion.so/_-13442aa6316c80f493fad426e15e55af?pvs=21),1999年10月16日,,,みさき公園,,,クンクン
都都,602,40,中国,1985年5月5日,,,遊亀公園附属動物園,,1995年1月1日,,オス,,,1985年5月5日,,,遊亀公園附属動物園,,,
川川_遊亀_中国,603,33,中国,1992年1月1日,,,遊亀公園附属動物園,,2000年1月1日,,オス,,,1992年1月1日,,,遊亀公園附属動物園,,,
蓉蓉,604,40,中国,1985年5月5日,,,遊亀公園附属動物園,,1995年1月1日,,メス,,,1985年5月5日,,,遊亀公園附属動物園,,,
佳佳_遊亀_中国,605,33,中国,1992年1月1日,,,遊亀公園附属動物園,,2000年1月1日,,メス,,,1992年1月1日,,,遊亀公園附属動物園,,,
スイカ_安佐,606,23,安佐動物公園,2002年8月4日,,,ひらかたパーク,,2016年2月3日,ロンロン_長崎 (https://www.notion.so/_-13942aa6316c80d283d9e8c3db7a2173?pvs=21),オス,"https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/27/92/65/650x_27926507.jpg?updated_at=1359793819, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/42/70/90/650x_42709052.jpg?updated_at=1457313412, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/27/92/64/650x_27926496.jpg?updated_at=1359793718, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/27/92/66/650x_27926620.jpg?updated_at=1359793754, https://pds.exblog.jp/pds/1/201112/17/06/d0072106_2221115.jpg, https://pds.exblog.jp/pds/1/201112/17/06/d0072106_2220711.jpg",バナナ_安佐 (https://www.notion.so/_-13942aa6316c801a847be4b4d4f75521?pvs=21),2010年2月25日,2012年12月12日,,フェニックス自然動物園,ひらかたパーク,,
バロン,607,26,安佐動物公園,1999年7月11日,,,アドベンチャーワールド,,2011年9月27日,ロンロン_長崎 (https://www.notion.so/_-13942aa6316c80d283d9e8c3db7a2173?pvs=21),オス,"https://pds.exblog.jp/pds/1/200611/08/06/d0072106_2233247.jpg, https://pds.exblog.jp/pds/1/200611/08/06/d0072106_22331573.jpg, https://pds.exblog.jp/pds/1/200611/08/06/d0072106_22332441.jpg",バナナ_安佐 (https://www.notion.so/_-13942aa6316c801a847be4b4d4f75521?pvs=21),2001年1月18日,2004年4月7日,,釧路市動物園,アドベンチャーワールド,,
貴貴_安佐,608,33,安佐動物公園,1992年7月20日,,,平川動物公園,,2010年5月2日,友友_安佐_中国 (https://www.notion.so/_-_-14342aa6316c80a6bdefd9190264cae3?pvs=21),メス,"https://pds.exblog.jp/pds/1/200909/16/48/f0014748_0152225.jpg, https://pds.exblog.jp/pds/1/200909/11/48/f0014748_2317233.jpg, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/33/14/04/650x_33140447.jpg?updated_at=1398603602, https://pds.exblog.jp/pds/1/200705/25/06/d0072106_21485059.jpg",愛愛_安佐 (https://www.notion.so/_-13442aa6316c80f493fad426e15e55af?pvs=21),1996年1月1日,,,平川動物公園,,,キキ
ハジメ,609,34,釧路市動物園,1991年7月27日,,,平川動物公園,,2011年4月23日,コーヒー (https://www.notion.so/17b42aa6316c80fea50fd4990b4c0311?pvs=21),オス,"https://pds.exblog.jp/pds/1/200909/16/48/f0014748_0145577.jpg, https://pds.exblog.jp/pds/1/200908/28/48/f0014748_1241631.jpg, https://pds.exblog.jp/pds/1/200905/13/06/d0072106_12284649.jpg, https://pds.exblog.jp/pds/1/200905/13/06/d0072106_12295953.jpg, https://pds.exblog.jp/pds/1/200909/03/48/f0014748_7383468.jpg",カアサン (https://www.notion.so/17b42aa6316c8032b701ca07c9c1567a?pvs=21),1994年1月10日,,,平川動物公園,,,
紅紅,610,41,中国,1984年6月15日,,,平川動物公園,,1999年11月17日,,メス,https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/33/14/04/650x_33140448.jpg?updated_at=1398603602,,1986年1月1日,,,平川動物公園,,,ホンホン
味味,611,40,中国,1985年6月28日,,,平川動物公園,,2005年12月3日,,メス,https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/33/14/04/650x_33140448.jpg?updated_at=1398603602,,1988年1月1日,,,平川動物公園,,,ミーミー
テンテン_天王寺,612,28,天王寺動物園,1997年7月3日,,,カナダ,,2008年4月22日,健健_池田 (https://www.notion.so/_-15c42aa6316c8099b60ff306204f110d?pvs=21),オス,https://www.tennojizoo.jp/wp-content/uploads/2024/10/IMG_4779.jpg,パンパン_茶臼山 (https://www.notion.so/_-15c42aa6316c80698235cd24a8320e52?pvs=21),1999年4月3日,1999年11月11日,2002年3月26日,野毛山動物園,ズーラシア,カナダ,
西西,613,33,西山動物園,1992年6月19日,,,姫路市立動物園,,2006年7月1日,平平 (https://www.notion.so/15e42aa6316c8097bce8d644c03ee318?pvs=21),メス,"redpanda/GLHTVOnbsAAMsQ7.jpeg, https://pds.exblog.jp/pds/1/200602/18/58/b0024758_0402789.jpg",美美_八木山 (https://www.notion.so/_-16f42aa6316c801fb27afef18d8dd5c4?pvs=21),1994年9月21日,,,姫路市立動物園,,,サイサイ
美美_八木山,614,37,八木山動物公園,1988年6月18日,,"西西 (https://www.notion.so/16f42aa6316c80a593c0cde59e137dbd?pvs=21), 陽陽_西山_1992 (https://www.notion.so/_-_1992-17942aa6316c807aad58cea70bc4b1a8?pvs=21)",江戸川区自然動物園,,2007年2月8日,友友_八木山 (https://www.notion.so/_-1d642aa6316c805f82c4cb440b139093?pvs=21),メス,"http://blog01.linkclub.jp/media/975/20110503-20020414_03.jpg, http://blog01.linkclub.jp/media/975/20110503-20020414.jpg",好好_八木山 (https://www.notion.so/_-1d642aa6316c8057bc3ee879b11ff799?pvs=21),2000年1月1日,,,江戸川区自然動物園,,,メイメイ
ツバキ,615,8,大島公園動物園,2017年7月11日,,,天王寺動物園,,,コジロウ_大島 (https://www.notion.so/_-15542aa6316c8002b92edd833ed40aa0?pvs=21),メス,"https://www.codaworry.com/images/submitted/WRFuwbgADQA.jpg, https://www.codaworry.com/images/submitted/YaDTaUrADQB.jpg",ギンガ (https://www.notion.so/14542aa6316c80f7a376fb2a84762823?pvs=21),2021年3月22日,,,天王寺動物園,,,
ツツジ,616,8,大島公園動物園,2017年7月11日,,,大島公園動物園,,,コジロウ_大島 (https://www.notion.so/_-15542aa6316c8002b92edd833ed40aa0?pvs=21),メス,https://www.codaworry.com/images/submitted/WRK5aKZADQA.jpg,ギンガ (https://www.notion.so/14542aa6316c80f7a376fb2a84762823?pvs=21),,,,,,,
李花_多摩,617,7,多摩動物公園,2018年6月7日,,,のんほいパーク,,,フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21),メス,https://www.codaworry.com/images/submitted/W36U9OrADQA.jpg,桃花 (https://www.notion.so/14842aa6316c803e99bfc9ca929445b7?pvs=21),2020年1月28日,,,のんほいパーク,,,リーファ
サラ,618,16,茶臼山動物園,2009年6月19日,,,茶臼山動物園,,,キキ_徳山 (https://www.notion.so/_-12342aa6316c80ad8a6afc7b1944b911?pvs=21),メス,"https://www.codaworry.com/images/submitted/WgoN-yzADQA.jpg, https://pds.exblog.jp/pds/1/201502/11/25/e0157225_1715124.jpg, https://pds.exblog.jp/pds/1/201411/13/25/e0157225_214910100.jpg, https://pds.exblog.jp/pds/1/201411/13/25/e0157225_21495790.jpg",星奈 (https://www.notion.so/13342aa6316c803eb26bfc5c2b6016bd?pvs=21),,,,,,,
モモ,619,14,茶臼山動物園,2011年6月24日,,,茶臼山動物園,,,キキ_徳山 (https://www.notion.so/_-12342aa6316c80ad8a6afc7b1944b911?pvs=21),メス,https://www.codaworry.com/images/submitted/XEAgUieADQA.jpg,星奈 (https://www.notion.so/13342aa6316c803eb26bfc5c2b6016bd?pvs=21),,,,,,,
アポロ,620,21,とべ動物園,2004年6月28日,,,韓国,,2023年4月3日,緑之介 (https://www.notion.so/13642aa6316c8019a7a5dda80ca34e72?pvs=21),オス,"https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/32/71/38/650x_32713812.jpg?updated_at=1394954580, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/32/71/38/650x_32713801.jpg?updated_at=1394954309, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/32/71/38/650x_32713811.jpg?updated_at=1394962065, https://cdn.4travel.jp/img/thumbnails/imk/travelogue_pict/36/17/78/650x_36177855.jpg?updated_at=1417326082",リンリン_池田 (https://www.notion.so/_-15942aa6316c80009011c604f02f456c?pvs=21),2005年4月25日,,,韓国,,,
景景,621,17,とべ動物園,2008年8月1日,,,とべ動物園,,2009年5月14日,緑之介 (https://www.notion.so/13642aa6316c8019a7a5dda80ca34e72?pvs=21),オス,,リンリン_池田 (https://www.notion.so/_-15942aa6316c80009011c604f02f456c?pvs=21),,,,,,,ケイケイ
愛愛_とべ,622,17,とべ動物園,2008年8月1日,,,とべ動物園,,2010年2月10日,緑之介 (https://www.notion.so/13642aa6316c8019a7a5dda80ca34e72?pvs=21),メス,,リンリン_池田 (https://www.notion.so/_-15942aa6316c80009011c604f02f456c?pvs=21),,,,,,,アイアイ
ゼイヤー,623,18,カナダ,2007年6月21日,"フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21), メイリ (https://www.notion.so/1ec42aa6316c80cbb95edc02d6af904e?pvs=21)",,カナダ,,2013年10月1日,ポンタ (https://www.notion.so/17342aa6316c80338b0cf9337ce9d60c?pvs=21),オス,,樹樹 (https://www.notion.so/17342aa6316c8025ad80fef8f0b04e3c?pvs=21),,,,,,,
マリカ,624,21,カナダ,2004年6月8日,,"フランケン (https://www.notion.so/13342aa6316c80ad9273e9eac0902188?pvs=21), メイリ (https://www.notion.so/1ec42aa6316c80cbb95edc02d6af904e?pvs=21), カヤ (https://www.notion.so/1ec42aa6316c805b92dcf8aeb3d09f35?pvs=21)",カナダ,,2016年2月21日,,メス,,,,,,,,,
樹樹,625,25,旭山動物園,2000年7月1日,,"ゼイヤー (https://www.notion.so/17342aa6316c808aa513f8f5189b3f9f?pvs=21), ローバー (https://www.notion.so/15642aa6316c800d92dceb2593ab3d8a?pvs=21), ラスティ (https://www.notion.so/1ec42aa6316c8081bcb9d9518943383d?pvs=21), ドゥシュコ (https://www.notion.so/1ec42aa6316c80adbbb2e1842b1bbccc?pvs=21), ルフス (https://www.notion.so/20942aa6316c807e89a0f5b25835df2f?pvs=21)",カナダ,,2011年9月14日,陽陽_西山_1992 (https://www.notion.so/_-_1992-17942aa6316c807aad58cea70bc4b1a8?pvs=21),メス,,朝朝 (https://www.notion.so/15942aa6316c8097841bfd8419568653?pvs=21),2002年3月20日,,,カナダ,,,ジュジュ
